instrument_code,price_source_code,price_ts,price_type,price,currency_code,is_eod_flag,source_system,source_ref,ingest_batch_id
EQ-PM,BBG,2025-01-02T21:00:00Z,CLOSE,115.932495,USD,true,SEED,PX00505,B2
EQ-PM,BBG,2025-03-31T21:00:00Z,CLOSE,153.298096,USD,true,SEED,PX00506,B2
EQ-PM,BBG,2025-06-30T21:00:00Z,CLOSE,177.221649,USD,true,SEED,PX00507,B2
EQ-PM,BBG,2025-09-30T21:00:00Z,CLOSE,157.828751,USD,true,SEED,PX00508,B2
EQ-PM,BBG,2025-12-31T21:00:00Z,CLOSE,158.980789,USD,true,SEED,PX00509,B2
EQ-PM,BBG,2026-01-31T21:00:00Z,CLOSE,177.852325,USD,true,SEED,PX00510,B2
EQ-PM,BBG,2026-03-19T21:00:00Z,CLOSE,163.369995,USD,true,SEED,PX00511,B2
EQ-PM,BBG,2026-03-20T21:00:00Z,CLOSE,163.110001,USD,true,SEED,PX00512,B2
EQ-MO,BBG,2025-01-02T21:00:00Z,CLOSE,48.998207,USD,true,SEED,PX00513,B2
EQ-MO,BBG,2025-03-31T21:00:00Z,CLOSE,57.014713,USD,true,SEED,PX00514,B2
EQ-MO,BBG,2025-06-30T21:00:00Z,CLOSE,56.660603,USD,true,SEED,PX00515,B2
EQ-MO,BBG,2025-09-30T21:00:00Z,CLOSE,64.872757,USD,true,SEED,PX00516,B2
EQ-MO,BBG,2025-12-31T21:00:00Z,CLOSE,57.66,USD,true,SEED,PX00517,B2
EQ-MO,BBG,2026-01-31T21:00:00Z,CLOSE,61.990002,USD,true,SEED,PX00518,B2
EQ-MO,BBG,2026-03-19T21:00:00Z,CLOSE,65.07,USD,true,SEED,PX00519,B2
EQ-MO,BBG,2026-03-20T21:00:00Z,CLOSE,64.470001,USD,true,SEED,PX00520,B2
EQ-CL,BBG,2025-01-02T21:00:00Z,CLOSE,87.874153,USD,true,SEED,PX00521,B2
EQ-CL,BBG,2025-03-31T21:00:00Z,CLOSE,91.446609,USD,true,SEED,PX00522,B2
EQ-CL,BBG,2025-06-30T21:00:00Z,CLOSE,89.210136,USD,true,SEED,PX00523,B2
EQ-CL,BBG,2025-09-30T21:00:00Z,CLOSE,78.924324,USD,true,SEED,PX00524,B2
EQ-CL,BBG,2025-12-31T21:00:00Z,CLOSE,78.53907,USD,true,SEED,PX00525,B2
EQ-CL,BBG,2026-01-31T21:00:00Z,CLOSE,90.290001,USD,true,SEED,PX00526,B2
EQ-CL,BBG,2026-03-19T21:00:00Z,CLOSE,85.5,USD,true,SEED,PX00527,B2
EQ-CL,BBG,2026-03-20T21:00:00Z,CLOSE,85.120003,USD,true,SEED,PX00528,B2
EQ-XOM,BBG,2025-01-02T21:00:00Z,CLOSE,102.825638,USD,true,SEED,PX00529,B2
EQ-XOM,BBG,2025-03-31T21:00:00Z,CLOSE,114.979385,USD,true,SEED,PX00530,B2
EQ-XOM,BBG,2025-06-30T21:00:00Z,CLOSE,105.178986,USD,true,SEED,PX00531,B2
EQ-XOM,BBG,2025-09-30T21:00:00Z,CLOSE,111.032303,USD,true,SEED,PX00532,B2
EQ-XOM,BBG,2025-12-31T21:00:00Z,CLOSE,119.543198,USD,true,SEED,PX00533,B2
EQ-XOM,BBG,2026-01-31T21:00:00Z,CLOSE,140.463745,USD,true,SEED,PX00534,B2
EQ-XOM,BBG,2026-03-19T21:00:00Z,CLOSE,158.160004,USD,true,SEED,PX00535,B2
EQ-XOM,BBG,2026-03-20T21:00:00Z,CLOSE,159.669998,USD,true,SEED,PX00536,B2
EQ-CVX,BBG,2025-01-02T21:00:00Z,CLOSE,138.852005,USD,true,SEED,PX00537,B2
EQ-CVX,BBG,2025-03-31T21:00:00Z,CLOSE,160.085831,USD,true,SEED,PX00538,B2
EQ-CVX,BBG,2025-06-30T21:00:00Z,CLOSE,138.692688,USD,true,SEED,PX00539,B2
EQ-CVX,BBG,2025-09-30T21:00:00Z,CLOSE,152.087021,USD,true,SEED,PX00540,B2
EQ-CVX,BBG,2025-12-31T21:00:00Z,CLOSE,150.933517,USD,true,SEED,PX00541,B2
EQ-CVX,BBG,2026-01-31T21:00:00Z,CLOSE,175.186264,USD,true,SEED,PX00542,B2
EQ-CVX,BBG,2026-03-19T21:00:00Z,CLOSE,201.440002,USD,true,SEED,PX00543,B2
EQ-CVX,BBG,2026-03-20T21:00:00Z,CLOSE,201.729996,USD,true,SEED,PX00544,B2
EQ-COP,BBG,2025-01-02T21:00:00Z,CLOSE,95.986694,USD,true,SEED,PX00545,B2
EQ-COP,BBG,2025-03-31T21:00:00Z,CLOSE,101.542,USD,true,SEED,PX00546,B2
EQ-COP,BBG,2025-06-30T21:00:00Z,CLOSE,87.506493,USD,true,SEED,PX00547,B2
EQ-COP,BBG,2025-09-30T21:00:00Z,CLOSE,92.996689,USD,true,SEED,PX00548,B2
EQ-COP,BBG,2025-12-31T21:00:00Z,CLOSE,92.887146,USD,true,SEED,PX00549,B2
EQ-COP,BBG,2026-01-31T21:00:00Z,CLOSE,103.42514,USD,true,SEED,PX00550,B2
EQ-COP,BBG,2026-03-19T21:00:00Z,CLOSE,126.019997,USD,true,SEED,PX00551,B2
EQ-COP,BBG,2026-03-20T21:00:00Z,CLOSE,126.919998,USD,true,SEED,PX00552,B2
EQ-EOG,BBG,2025-01-02T21:00:00Z,CLOSE,119.403183,USD,true,SEED,PX00553,B2
EQ-EOG,BBG,2025-03-31T21:00:00Z,CLOSE,123.656326,USD,true,SEED,PX00554,B2
EQ-EOG,BBG,2025-06-30T21:00:00Z,CLOSE,116.390617,USD,true,SEED,PX00555,B2
EQ-EOG,BBG,2025-09-30T21:00:00Z,CLOSE,110.005035,USD,true,SEED,PX00556,B2
EQ-EOG,BBG,2025-12-31T21:00:00Z,CLOSE,104.018425,USD,true,SEED,PX00557,B2
EQ-EOG,BBG,2026-01-31T21:00:00Z,CLOSE,112.129997,USD,true,SEED,PX00558,B2
EQ-EOG,BBG,2026-03-19T21:00:00Z,CLOSE,138.820007,USD,true,SEED,PX00559,B2
EQ-EOG,BBG,2026-03-20T21:00:00Z,CLOSE,138.729996,USD,true,SEED,PX00560,B2
EQ-SLB,BBG,2025-01-02T21:00:00Z,CLOSE,37.003395,USD,true,SEED,PX00561,B2
EQ-SLB,BBG,2025-03-31T21:00:00Z,CLOSE,40.560169,USD,true,SEED,PX00562,B2
EQ-SLB,BBG,2025-06-30T21:00:00Z,CLOSE,33.073799,USD,true,SEED,PX00563,B2
EQ-SLB,BBG,2025-09-30T21:00:00Z,CLOSE,33.900684,USD,true,SEED,PX00564,B2
EQ-SLB,BBG,2025-12-31T21:00:00Z,CLOSE,38.154999,USD,true,SEED,PX00565,B2
EQ-SLB,BBG,2026-01-31T21:00:00Z,CLOSE,48.096375,USD,true,SEED,PX00566,B2
EQ-SLB,BBG,2026-03-19T21:00:00Z,CLOSE,47.82,USD,true,SEED,PX00567,B2
EQ-SLB,BBG,2026-03-20T21:00:00Z,CLOSE,46.630001,USD,true,SEED,PX00568,B2
EQ-PSX,BBG,2025-01-02T21:00:00Z,CLOSE,109.372185,USD,true,SEED,PX00569,B2
EQ-PSX,BBG,2025-03-31T21:00:00Z,CLOSE,119.106422,USD,true,SEED,PX00570,B2
EQ-PSX,BBG,2025-06-30T21:00:00Z,CLOSE,116.18335,USD,true,SEED,PX00571,B2
EQ-PSX,BBG,2025-09-30T21:00:00Z,CLOSE,133.773361,USD,true,SEED,PX00572,B2
EQ-PSX,BBG,2025-12-31T21:00:00Z,CLOSE,127.987785,USD,true,SEED,PX00573,B2
EQ-PSX,BBG,2026-01-31T21:00:00Z,CLOSE,142.389389,USD,true,SEED,PX00574,B2
EQ-PSX,BBG,2026-03-19T21:00:00Z,CLOSE,178.339996,USD,true,SEED,PX00575,B2
EQ-PSX,BBG,2026-03-20T21:00:00Z,CLOSE,175.470001,USD,true,SEED,PX00576,B2
EQ-VLO,BBG,2025-01-02T21:00:00Z,CLOSE,118.664093,USD,true,SEED,PX00577,B2
EQ-VLO,BBG,2025-03-31T21:00:00Z,CLOSE,128.298569,USD,true,SEED,PX00578,B2
EQ-VLO,BBG,2025-06-30T21:00:00Z,CLOSE,131.689255,USD,true,SEED,PX00579,B2
EQ-VLO,BBG,2025-09-30T21:00:00Z,CLOSE,168.164627,USD,true,SEED,PX00580,B2
EQ-VLO,BBG,2025-12-31T21:00:00Z,CLOSE,161.800446,USD,true,SEED,PX00581,B2
EQ-VLO,BBG,2026-01-31T21:00:00Z,CLOSE,180.327133,USD,true,SEED,PX00582,B2
EQ-VLO,BBG,2026-03-19T21:00:00Z,CLOSE,242.070007,USD,true,SEED,PX00583,B2
EQ-VLO,BBG,2026-03-20T21:00:00Z,CLOSE,239.860001,USD,true,SEED,PX00584,B2
EQ-BA,BBG,2025-01-02T21:00:00Z,CLOSE,171.869995,USD,true,SEED,PX00585,B2
EQ-BA,BBG,2025-03-31T21:00:00Z,CLOSE,170.550003,USD,true,SEED,PX00586,B2
EQ-BA,BBG,2025-06-30T21:00:00Z,CLOSE,209.529999,USD,true,SEED,PX00587,B2
EQ-BA,BBG,2025-09-30T21:00:00Z,CLOSE,215.830002,USD,true,SEED,PX00588,B2
EQ-BA,BBG,2025-12-31T21:00:00Z,CLOSE,217.119995,USD,true,SEED,PX00589,B2
EQ-BA,BBG,2026-01-31T21:00:00Z,CLOSE,233.720001,USD,true,SEED,PX00590,B2
EQ-BA,BBG,2026-03-19T21:00:00Z,CLOSE,201.179993,USD,true,SEED,PX00591,B2
EQ-BA,BBG,2026-03-20T21:00:00Z,CLOSE,195.119995,USD,true,SEED,PX00592,B2
EQ-CAT,BBG,2025-01-02T21:00:00Z,CLOSE,353.590607,USD,true,SEED,PX00593,B2
EQ-CAT,BBG,2025-03-31T21:00:00Z,CLOSE,325.323639,USD,true,SEED,PX00594,B2
EQ-CAT,BBG,2025-06-30T21:00:00Z,CLOSE,384.784698,USD,true,SEED,PX00595,B2
EQ-CAT,BBG,2025-09-30T21:00:00Z,CLOSE,474.672455,USD,true,SEED,PX00596,B2
EQ-CAT,BBG,2025-12-31T21:00:00Z,CLOSE,571.532776,USD,true,SEED,PX00597,B2
EQ-CAT,BBG,2026-01-31T21:00:00Z,CLOSE,657.359985,USD,true,SEED,PX00598,B2
EQ-CAT,BBG,2026-03-19T21:00:00Z,CLOSE,688.650024,USD,true,SEED,PX00599,B2
EQ-CAT,BBG,2026-03-20T21:00:00Z,CLOSE,680.880005,USD,true,SEED,PX00600,B2
EQ-GE,BBG,2025-01-02T21:00:00Z,CLOSE,167.390884,USD,true,SEED,PX00601,B2
EQ-GE,BBG,2025-03-31T21:00:00Z,CLOSE,199.096176,USD,true,SEED,PX00602,B2
EQ-GE,BBG,2025-06-30T21:00:00Z,CLOSE,256.034821,USD,true,SEED,PX00603,B2
EQ-GE,BBG,2025-09-30T21:00:00Z,CLOSE,300.039307,USD,true,SEED,PX00604,B2
EQ-GE,BBG,2025-12-31T21:00:00Z,CLOSE,307.58194,USD,true,SEED,PX00605,B2
EQ-GE,BBG,2026-01-31T21:00:00Z,CLOSE,306.34375,USD,true,SEED,PX00606,B2
EQ-GE,BBG,2026-03-19T21:00:00Z,CLOSE,291.609985,USD,true,SEED,PX00607,B2
EQ-GE,BBG,2026-03-20T21:00:00Z,CLOSE,286.790009,USD,true,SEED,PX00608,B2
EQ-HON,BBG,2025-01-02T21:00:00Z,CLOSE,206.985077,USD,true,SEED,PX00609,B2
EQ-HON,BBG,2025-03-31T21:00:00Z,CLOSE,195.386917,USD,true,SEED,PX00610,B2
EQ-HON,BBG,2025-06-30T21:00:00Z,CLOSE,215.98201,USD,true,SEED,PX00611,B2
EQ-HON,BBG,2025-09-30T21:00:00Z,CLOSE,196.242203,USD,true,SEED,PX00612,B2
EQ-HON,BBG,2025-12-31T21:00:00Z,CLOSE,194.126205,USD,true,SEED,PX00613,B2
EQ-HON,BBG,2026-01-31T21:00:00Z,CLOSE,226.396011,USD,true,SEED,PX00614,B2
EQ-HON,BBG,2026-03-19T21:00:00Z,CLOSE,229.029999,USD,true,SEED,PX00615,B2
EQ-HON,BBG,2026-03-20T21:00:00Z,CLOSE,221.5,USD,true,SEED,PX00616,B2
EQ-LMT,BBG,2025-01-02T21:00:00Z,CLOSE,465.985626,USD,true,SEED,PX00617,B2
EQ-LMT,BBG,2025-03-31T21:00:00Z,CLOSE,434.830383,USD,true,SEED,PX00618,B2
EQ-LMT,BBG,2025-06-30T21:00:00Z,CLOSE,453.928833,USD,true,SEED,PX00619,B2
EQ-LMT,BBG,2025-09-30T21:00:00Z,CLOSE,492.851013,USD,true,SEED,PX00620,B2
EQ-LMT,BBG,2025-12-31T21:00:00Z,CLOSE,481.134369,USD,true,SEED,PX00621,B2
EQ-LMT,BBG,2026-01-31T21:00:00Z,CLOSE,630.895081,USD,true,SEED,PX00622,B2
EQ-LMT,BBG,2026-03-19T21:00:00Z,CLOSE,637.51001,USD,true,SEED,PX00623,B2
EQ-LMT,BBG,2026-03-20T21:00:00Z,CLOSE,627.429993,USD,true,SEED,PX00624,B2
EQ-RTX,BBG,2025-01-02T21:00:00Z,CLOSE,113.509705,USD,true,SEED,PX00625,B2
EQ-RTX,BBG,2025-03-31T21:00:00Z,CLOSE,130.261108,USD,true,SEED,PX00626,B2
EQ-RTX,BBG,2025-06-30T21:00:00Z,CLOSE,144.328033,USD,true,SEED,PX00627,B2
EQ-RTX,BBG,2025-09-30T21:00:00Z,CLOSE,166.119507,USD,true,SEED,PX00628,B2
EQ-RTX,BBG,2025-12-31T21:00:00Z,CLOSE,182.792862,USD,true,SEED,PX00629,B2
EQ-RTX,BBG,2026-01-31T21:00:00Z,CLOSE,200.264832,USD,true,SEED,PX00630,B2
EQ-RTX,BBG,2026-03-19T21:00:00Z,CLOSE,200.729996,USD,true,SEED,PX00631,B2
EQ-RTX,BBG,2026-03-20T21:00:00Z,CLOSE,198.160004,USD,true,SEED,PX00632,B2
EQ-UPS,BBG,2025-01-02T21:00:00Z,CLOSE,114.309456,USD,true,SEED,PX00633,B2
EQ-UPS,BBG,2025-03-31T21:00:00Z,CLOSE,102.953537,USD,true,SEED,PX00634,B2
EQ-UPS,BBG,2025-06-30T21:00:00Z,CLOSE,96.03698,USD,true,SEED,PX00635,B2
EQ-UPS,BBG,2025-09-30T21:00:00Z,CLOSE,80.973511,USD,true,SEED,PX00636,B2
EQ-UPS,BBG,2025-12-31T21:00:00Z,CLOSE,97.825768,USD,true,SEED,PX00637,B2
EQ-UPS,BBG,2026-01-31T21:00:00Z,CLOSE,104.759079,USD,true,SEED,PX00638,B2
EQ-UPS,BBG,2026-03-19T21:00:00Z,CLOSE,96.559998,USD,true,SEED,PX00639,B2
EQ-UPS,BBG,2026-03-20T21:00:00Z,CLOSE,95.860001,USD,true,SEED,PX00640,B2
EQ-DE,BBG,2025-01-02T21:00:00Z,CLOSE,412.536224,USD,true,SEED,PX00641,B2
EQ-DE,BBG,2025-03-31T21:00:00Z,CLOSE,464.633301,USD,true,SEED,PX00642,B2
EQ-DE,BBG,2025-06-30T21:00:00Z,CLOSE,504.973541,USD,true,SEED,PX00643,B2
EQ-DE,BBG,2025-09-30T21:00:00Z,CLOSE,455.683716,USD,true,SEED,PX00644,B2
EQ-DE,BBG,2025-12-31T21:00:00Z,CLOSE,465.570007,USD,true,SEED,PX00645,B2
EQ-DE,BBG,2026-01-31T21:00:00Z,CLOSE,528.0,USD,true,SEED,PX00646,B2
EQ-DE,BBG,2026-03-19T21:00:00Z,CLOSE,567.580017,USD,true,SEED,PX00647,B2
EQ-DE,BBG,2026-03-20T21:00:00Z,CLOSE,559.72998,USD,true,SEED,PX00648,B2
EQ-LIN,BBG,2025-01-02T21:00:00Z,CLOSE,407.299225,USD,true,SEED,PX00649,B2
EQ-LIN,BBG,2025-03-31T21:00:00Z,CLOSE,459.442871,USD,true,SEED,PX00650,B2
EQ-LIN,BBG,2025-06-30T21:00:00Z,CLOSE,464.412231,USD,true,SEED,PX00651,B2
EQ-LIN,BBG,2025-09-30T21:00:00Z,CLOSE,471.672729,USD,true,SEED,PX00652,B2
EQ-LIN,BBG,2025-12-31T21:00:00Z,CLOSE,424.962585,USD,true,SEED,PX00653,B2
EQ-LIN,BBG,2026-01-31T21:00:00Z,CLOSE,455.440216,USD,true,SEED,PX00654,B2
EQ-LIN,BBG,2026-03-19T21:00:00Z,CLOSE,489.799988,USD,true,SEED,PX00655,B2
EQ-LIN,BBG,2026-03-20T21:00:00Z,CLOSE,488.149994,USD,true,SEED,PX00656,B2
EQ-APD,BBG,2025-01-02T21:00:00Z,CLOSE,275.933258,USD,true,SEED,PX00657,B2
EQ-APD,BBG,2025-03-31T21:00:00Z,CLOSE,287.26123,USD,true,SEED,PX00658,B2
EQ-APD,BBG,2025-06-30T21:00:00Z,CLOSE,276.412811,USD,true,SEED,PX00659,B2
EQ-APD,BBG,2025-09-30T21:00:00Z,CLOSE,268.966766,USD,true,SEED,PX00660,B2
EQ-APD,BBG,2025-12-31T21:00:00Z,CLOSE,245.230011,USD,true,SEED,PX00661,B2
EQ-APD,BBG,2026-01-31T21:00:00Z,CLOSE,272.5,USD,true,SEED,PX00662,B2
EQ-APD,BBG,2026-03-19T21:00:00Z,CLOSE,284.149994,USD,true,SEED,PX00663,B2
EQ-APD,BBG,2026-03-20T21:00:00Z,CLOSE,281.01001,USD,true,SEED,PX00664,B2
EQ-NEM,BBG,2025-01-02T21:00:00Z,CLOSE,37.654099,USD,true,SEED,PX00665,B2
EQ-NEM,BBG,2025-03-31T21:00:00Z,CLOSE,47.66048,USD,true,SEED,PX00666,B2
EQ-NEM,BBG,2025-06-30T21:00:00Z,CLOSE,57.78167,USD,true,SEED,PX00667,B2
EQ-NEM,BBG,2025-09-30T21:00:00Z,CLOSE,83.895889,USD,true,SEED,PX00668,B2
EQ-NEM,BBG,2025-12-31T21:00:00Z,CLOSE,99.648331,USD,true,SEED,PX00669,B2
EQ-NEM,BBG,2026-01-31T21:00:00Z,CLOSE,112.123085,USD,true,SEED,PX00670,B2
EQ-NEM,BBG,2026-03-19T21:00:00Z,CLOSE,99.199997,USD,true,SEED,PX00671,B2
EQ-NEM,BBG,2026-03-20T21:00:00Z,CLOSE,95.800003,USD,true,SEED,PX00672,B2
EQ-FCX,BBG,2025-01-02T21:00:00Z,CLOSE,37.218372,USD,true,SEED,PX00673,B2
EQ-FCX,BBG,2025-03-31T21:00:00Z,CLOSE,37.340523,USD,true,SEED,PX00674,B2
EQ-FCX,BBG,2025-06-30T21:00:00Z,CLOSE,42.946064,USD,true,SEED,PX00675,B2
EQ-FCX,BBG,2025-09-30T21:00:00Z,CLOSE,38.982697,USD,true,SEED,PX00676,B2
EQ-FCX,BBG,2025-12-31T21:00:00Z,CLOSE,50.663761,USD,true,SEED,PX00677,B2
EQ-FCX,BBG,2026-01-31T21:00:00Z,CLOSE,60.23,USD,true,SEED,PX00678,B2
EQ-FCX,BBG,2026-03-19T21:00:00Z,CLOSE,53.619999,USD,true,SEED,PX00679,B2
EQ-FCX,BBG,2026-03-20T21:00:00Z,CLOSE,52.09,USD,true,SEED,PX00680,B2
EQ-NEE,BBG,2025-01-02T21:00:00Z,CLOSE,68.973511,USD,true,SEED,PX00681,B2
EQ-NEE,BBG,2025-03-31T21:00:00Z,CLOSE,68.842613,USD,true,SEED,PX00682,B2
EQ-NEE,BBG,2025-06-30T21:00:00Z,CLOSE,67.960564,USD,true,SEED,PX00683,B2
EQ-NEE,BBG,2025-09-30T21:00:00Z,CLOSE,74.474442,USD,true,SEED,PX00684,B2
EQ-NEE,BBG,2025-12-31T21:00:00Z,CLOSE,79.736305,USD,true,SEED,PX00685,B2
EQ-NEE,BBG,2026-01-31T21:00:00Z,CLOSE,87.304703,USD,true,SEED,PX00686,B2
EQ-NEE,BBG,2026-03-19T21:00:00Z,CLOSE,92.410004,USD,true,SEED,PX00687,B2
EQ-NEE,BBG,2026-03-20T21:00:00Z,CLOSE,89.5,USD,true,SEED,PX00688,B2
EQ-DUK,BBG,2025-01-02T21:00:00Z,CLOSE,103.177719,USD,true,SEED,PX00689,B2
EQ-DUK,BBG,2025-03-31T21:00:00Z,CLOSE,117.798767,USD,true,SEED,PX00690,B2
EQ-DUK,BBG,2025-06-30T21:00:00Z,CLOSE,115.001076,USD,true,SEED,PX00691,B2
EQ-DUK,BBG,2025-09-30T21:00:00Z,CLOSE,121.647552,USD,true,SEED,PX00692,B2
EQ-DUK,BBG,2025-12-31T21:00:00Z,CLOSE,116.220161,USD,true,SEED,PX00693,B2
EQ-DUK,BBG,2026-01-31T21:00:00Z,CLOSE,120.325195,USD,true,SEED,PX00694,B2
EQ-DUK,BBG,2026-03-19T21:00:00Z,CLOSE,129.740005,USD,true,SEED,PX00695,B2
EQ-DUK,BBG,2026-03-20T21:00:00Z,CLOSE,126.809998,USD,true,SEED,PX00696,B2
EQ-SO,BBG,2025-01-02T21:00:00Z,CLOSE,78.793625,USD,true,SEED,PX00697,B2
EQ-SO,BBG,2025-03-31T21:00:00Z,CLOSE,89.028206,USD,true,SEED,PX00698,B2
EQ-SO,BBG,2025-06-30T21:00:00Z,CLOSE,89.659958,USD,true,SEED,PX00699,B2
EQ-SO,BBG,2025-09-30T21:00:00Z,CLOSE,93.26413,USD,true,SEED,PX00700,B2
EQ-SO,BBG,2025-12-31T21:00:00Z,CLOSE,86.520393,USD,true,SEED,PX00701,B2
EQ-SO,BBG,2026-01-31T21:00:00Z,CLOSE,88.613953,USD,true,SEED,PX00702,B2
EQ-SO,BBG,2026-03-19T21:00:00Z,CLOSE,96.230003,USD,true,SEED,PX00703,B2
EQ-SO,BBG,2026-03-20T21:00:00Z,CLOSE,93.389999,USD,true,SEED,PX00704,B2
EQ-AEP,BBG,2025-01-02T21:00:00Z,CLOSE,88.146851,USD,true,SEED,PX00705,B2
EQ-AEP,BBG,2025-03-31T21:00:00Z,CLOSE,105.741829,USD,true,SEED,PX00706,B2
EQ-AEP,BBG,2025-06-30T21:00:00Z,CLOSE,101.305397,USD,true,SEED,PX00707,B2
EQ-AEP,BBG,2025-09-30T21:00:00Z,CLOSE,110.744232,USD,true,SEED,PX00708,B2
EQ-AEP,BBG,2025-12-31T21:00:00Z,CLOSE,114.405418,USD,true,SEED,PX00709,B2
EQ-AEP,BBG,2026-01-31T21:00:00Z,CLOSE,118.840355,USD,true,SEED,PX00710,B2
EQ-AEP,BBG,2026-03-19T21:00:00Z,CLOSE,128.720001,USD,true,SEED,PX00711,B2
EQ-AEP,BBG,2026-03-20T21:00:00Z,CLOSE,125.660004,USD,true,SEED,PX00712,B2
EQ-AMT,BBG,2025-01-02T21:00:00Z,CLOSE,174.89212,USD,true,SEED,PX00713,B2
EQ-AMT,BBG,2025-03-31T21:00:00Z,CLOSE,210.222198,USD,true,SEED,PX00714,B2
EQ-AMT,BBG,2025-06-30T21:00:00Z,CLOSE,216.977432,USD,true,SEED,PX00715,B2
EQ-AMT,BBG,2025-09-30T21:00:00Z,CLOSE,190.46669,USD,true,SEED,PX00716,B2
EQ-AMT,BBG,2025-12-31T21:00:00Z,CLOSE,175.570007,USD,true,SEED,PX00717,B2
EQ-AMT,BBG,2026-01-31T21:00:00Z,CLOSE,179.279999,USD,true,SEED,PX00718,B2
EQ-AMT,BBG,2026-03-19T21:00:00Z,CLOSE,182.759995,USD,true,SEED,PX00719,B2
EQ-AMT,BBG,2026-03-20T21:00:00Z,CLOSE,176.789993,USD,true,SEED,PX00720,B2
EQ-PLD,BBG,2025-01-02T21:00:00Z,CLOSE,99.87027,USD,true,SEED,PX00721,B2
EQ-PLD,BBG,2025-03-31T21:00:00Z,CLOSE,108.036705,USD,true,SEED,PX00722,B2
EQ-PLD,BBG,2025-06-30T21:00:00Z,CLOSE,102.560371,USD,true,SEED,PX00723,B2
EQ-PLD,BBG,2025-09-30T21:00:00Z,CLOSE,112.727852,USD,true,SEED,PX00724,B2
EQ-PLD,BBG,2025-12-31T21:00:00Z,CLOSE,126.641167,USD,true,SEED,PX00725,B2
EQ-PLD,BBG,2026-01-31T21:00:00Z,CLOSE,129.518021,USD,true,SEED,PX00726,B2
EQ-PLD,BBG,2026-03-19T21:00:00Z,CLOSE,131.089996,USD,true,SEED,PX00727,B2
EQ-PLD,BBG,2026-03-20T21:00:00Z,CLOSE,128.009995,USD,true,SEED,PX00728,B2
EQ-EQIX,BBG,2025-01-02T21:00:00Z,CLOSE,918.057068,USD,true,SEED,PX00729,B2
EQ-EQIX,BBG,2025-03-31T21:00:00Z,CLOSE,796.871521,USD,true,SEED,PX00730,B2
EQ-EQIX,BBG,2025-06-30T21:00:00Z,CLOSE,781.627319,USD,true,SEED,PX00731,B2
EQ-EQIX,BBG,2025-09-30T21:00:00Z,CLOSE,774.305298,USD,true,SEED,PX00732,B2
EQ-EQIX,BBG,2025-12-31T21:00:00Z,CLOSE,762.006836,USD,true,SEED,PX00733,B2
EQ-EQIX,BBG,2026-01-31T21:00:00Z,CLOSE,816.479919,USD,true,SEED,PX00734,B2
EQ-EQIX,BBG,2026-03-19T21:00:00Z,CLOSE,974.76001,USD,true,SEED,PX00735,B2
EQ-EQIX,BBG,2026-03-20T21:00:00Z,CLOSE,959.159973,USD,true,SEED,PX00736,B2
EQ-SPG,BBG,2025-01-02T21:00:00Z,CLOSE,163.271362,USD,true,SEED,PX00737,B2
EQ-SPG,BBG,2025-03-31T21:00:00Z,CLOSE,158.203491,USD,true,SEED,PX00738,B2
EQ-SPG,BBG,2025-06-30T21:00:00Z,CLOSE,155.145706,USD,true,SEED,PX00739,B2
EQ-SPG,BBG,2025-09-30T21:00:00Z,CLOSE,183.274445,USD,true,SEED,PX00740,B2
EQ-SPG,BBG,2025-12-31T21:00:00Z,CLOSE,182.998077,USD,true,SEED,PX00741,B2
EQ-SPG,BBG,2026-01-31T21:00:00Z,CLOSE,189.12735,USD,true,SEED,PX00742,B2
EQ-SPG,BBG,2026-03-19T21:00:00Z,CLOSE,191.309998,USD,true,SEED,PX00743,B2
EQ-SPG,BBG,2026-03-20T21:00:00Z,CLOSE,184.520004,USD,true,SEED,PX00744,B2
EQ-NFLX,BBG,2025-01-02T21:00:00Z,CLOSE,88.672997,USD,true,SEED,PX00745,B2
EQ-NFLX,BBG,2025-03-31T21:00:00Z,CLOSE,93.252998,USD,true,SEED,PX00746,B2
EQ-NFLX,BBG,2025-06-30T21:00:00Z,CLOSE,133.912994,USD,true,SEED,PX00747,B2
EQ-NFLX,BBG,2025-09-30T21:00:00Z,CLOSE,119.891998,USD,true,SEED,PX00748,B2
EQ-NFLX,BBG,2025-12-31T21:00:00Z,CLOSE,93.760002,USD,true,SEED,PX00749,B2
EQ-NFLX,BBG,2026-01-31T21:00:00Z,CLOSE,83.489998,USD,true,SEED,PX00750,B2
EQ-NFLX,BBG,2026-03-19T21:00:00Z,CLOSE,91.739998,USD,true,SEED,PX00751,B2
EQ-NFLX,BBG,2026-03-20T21:00:00Z,CLOSE,91.82,USD,true,SEED,PX00752,B2
EQ-DIS,BBG,2025-01-02T21:00:00Z,CLOSE,109.607834,USD,true,SEED,PX00753,B2
EQ-DIS,BBG,2025-03-31T21:00:00Z,CLOSE,97.620399,USD,true,SEED,PX00754,B2
EQ-DIS,BBG,2025-06-30T21:00:00Z,CLOSE,123.176605,USD,true,SEED,PX00755,B2
EQ-DIS,BBG,2025-09-30T21:00:00Z,CLOSE,113.730515,USD,true,SEED,PX00756,B2
EQ-DIS,BBG,2025-12-31T21:00:00Z,CLOSE,113.769997,USD,true,SEED,PX00757,B2
EQ-DIS,BBG,2026-01-31T21:00:00Z,CLOSE,112.800003,USD,true,SEED,PX00758,B2
